ciclo,target,s2_norm,s3_norm,s4_norm,s7_norm,s8_norm,s9_norm,s11_norm,s12_norm,s13_norm,s14_norm,s15_norm,s17_norm,s20_norm,s21_norm,s2_norm_mm,s3_norm_mm,s4_norm_mm,s7_norm_mm,s8_norm_mm,s9_norm_mm,s11_norm_mm,s12_norm_mm,s13_norm_mm,s14_norm_mm,s15_norm_mm,s17_norm_mm,s20_norm_mm,s21_norm_mm,s2_norm_slope,s3_norm_slope,s4_norm_slope,s7_norm_slope,s8_norm_slope,s9_norm_slope,s11_norm_slope,s12_norm_slope,s13_norm_slope,s14_norm_slope,s15_norm_slope,s17_norm_slope,s20_norm_slope,s21_norm_slope
170,0,-0.5278921472935746,-1.0910034441811107,-0.07665911399928188,-0.10009413967054433,-0.283555760464495,-0.12907516356589416,-0.19553194887025885,-0.1885299519396641,0.039115312835668756,-0.4355171125127183,-0.28506756046946335,0.6666278947397393,-0.37275135247940744,-0.07658484143743731,-0.2519083779766468,-0.2625538294387837,-0.18682046571845556,-0.24257265099790457,-0.09936381088957029,-0.20812388812012098,-0.07509465205215748,-0.3030505955476312,-0.0729317664558826,-0.21405645253554068,0.0821721311119232,-0.10412564331748816,-0.09767049636386016,-0.26045431845444267,0.009582769767938292,-0.1306798731985339,0.10197438390560717,-0.0003634655901205222,-0.03203338253499118,0.029972235265631343,-0.027528524986995574,0.0073509872586185465,0.0,-0.006222099707995565,-0.05930135097520469,0.0,-0.05924818439411824,0.06801618413062205
171,0,0.3728882108934963,0.31760402622631695,0.0860439172322165,-0.18005656949710044,0.03677806488541685,-0.009186222503315612,0.42385986333715375,-0.34715651909936446,0.1191489408987229,-0.2603765281395001,0.4008275833401365,0.07374055777264124,0.09277009633151731,-0.7264075134737698,-0.18674554355460107,-0.3310847861975485,-0.21138136915913383,-0.25238622193116694,-0.07533877398814483,-0.20568712102535408,0.007490922908831671,-0.3038243836801169,-0.06492840364957718,-0.2169946662865348,0.08092180142268673,-0.10412564331748816,-0.11036653587688591,-0.28888847011900676,0.06516283442204575,-0.06853095675876482,-0.024560903440678284,-0.009813570933262353,0.024025036901425476,0.0024367670947669203,0.08258557496098916,-0.0007737881324856976,0.008003362806305415,-0.0029382137509941205,-0.001250329689236468,0.0,-0.012696039513025767,-0.028434151664564183
172,0,1.3886618062958267,-0.38897900909130545,0.2269841226301977,-0.27819227882976527,-0.6038895858144068,0.18283102456425385,0.49268117580463044,-0.05311702875453473,0.039115312835668756,-0.5726337542259694,0.015011564947226667,-0.5191467791944568,0.5159714134323662,-0.887275666811758,0.05090714669048646,-0.28944957078313244,-0.14474566910699688,-0.2516592907509259,-0.1474138846916929,-0.154320070667672,0.06943010412957293,-0.2616529304596111,-0.09694185487552673,-0.24366903818285152,0.0957471391664879,-0.10412564331748816,-0.1145985490478935,-0.32197933148546176,0.2376526902450875,0.0416352154144161,0.06663570005213697,0.0007269311802410472,-0.07207511070354808,0.05136705035768206,0.061939181220741255,0.04217145322050581,-0.03201345122594955,-0.026674371896316745,0.014825337743801173,0.0,-0.004232013171007587,-0.03309086136645496
173,0,-1.1220238729061844,-1.3082967217088772,0.7534372427932999,-0.2273070962128096,-0.283555760464495,-0.21923554607228793,0.25180658216841306,-0.2272193585639491,-0.44108645555357456,-0.6913145449525826,0.2740084291461559,-0.5191467791944568,-0.880592933000408,-0.07164590690511713,-0.13691514076127836,-0.39475323604659807,-0.10163454745584569,-0.23493987360536533,-0.1714389215927542,-0.15773154460034924,0.10039969473994234,-0.25662330759844965,-0.15296539452075647,-0.33821038652378965,0.1571919124660957,-0.10412564331748816,-0.16115069392898598,-0.36367805017965116,-0.18782228745176482,-0.10530366526346562,0.04311112165115122,0.01671941714556053,-0.024025036901061298,-0.0034114739326772336,0.030969590610369406,0.005029622861161443,-0.05602353964522975,-0.09454134834093816,0.061444773299607805,0.0,-0.04655214488109247,-0.041698718694189355
174,0,0.4687159085728792,0.3373579605470418,-0.17303734269056215,-0.18005656949710044,-0.2034723041288379,-0.3454600815812215,-0.47081719874021455,-0.15757842664019214,0.1191489408987229,-0.30300943354617904,-0.32793600695755737,0.6666278947397393,0.3043707548819267,-0.6318621952838949,-0.11008338541102936,-0.40052746300188025,-0.10267087249553583,-0.2462073068991098,-0.1954639584941797,-0.1413077343816252,0.08663543224644457,-0.2562364135322068,-0.13695866890778172,-0.34489338250645646,0.10592839520740985,0.01445182407593144,-0.16115069392898598,-0.2905112628939088,0.026831755350249002,-0.005774226955282169,-0.0010363250396901724,-0.01126743329374444,-0.024025036901425476,0.01642381021872407,-0.01376426249349778,0.0003868940662428488,0.016006725612974778,-0.006682995982666753,-0.051263517258685866,0.11857746739341961,0.0,0.07316678728574234
175,0,-0.16374689611148377,0.7734640490118931,-0.5896400086463883,0.08890796719233361,-0.5238061294787497,-0.28892708498263603,-0.26435326133776,-0.1769231299523346,0.039115312835668756,-0.4262991870193993,-0.20468922330427514,0.07374055777264124,0.21973049146177498,-0.001795261376792998,-0.08708473796795566,-0.35235825392754,-0.10598711262254676,-0.19822984900315543,-0.21948899539560518,-0.1705976748607246,0.0763122353763206,-0.24269512121369385,-0.11294858048813756,-0.35278623121011743,0.06591784515184906,0.01445182407593144,-0.1103665358768859,-0.27844615139356027,0.022998647443073693,0.048169209074340205,-0.0033162401270109055,0.047977457895954326,-0.024025036901425472,-0.02928994047909944,-0.010323196870123948,0.013541292318512938,0.024010088419644145,-0.007892848703660943,-0.040010550055560784,0.0,0.050784158052100056,0.012065111500348492
176,0,0.29622605274999,-0.4421626784163101,0.4010867292983115,-0.5289835360131319,0.03677806488541685,-0.3249912379851758,0.04534264476595851,-0.06859279140424872,0.039115312835668756,-0.17856743938621536,0.22399524157672873,0.6666278947397393,0.6852519402726998,-0.36163192015912127,-0.06025298261770665,-0.4225606974365205,0.011739411886362822,-0.23094175211403134,-0.17944726722668408,-0.20159335230616268,0.10384076036331864,-0.2175470069078866,-0.06492840364921323,-0.31937125129680455,0.09092443893657534,0.07374055777264124,0.054681977792443034,-0.2803511689988792,0.026831755350249002,-0.07020244350898053,0.11772652450890957,-0.03271190311087588,0.04004172816892107,-0.030995677445438057,0.027528524986998017,0.02514811430580723,0.04802017683892433,0.033414979913312826,0.025006593784726285,0.059288733696709804,0.16504851366932896,-0.0019050176053188427
177,0,0.6987023830036161,0.14741628438638507,-0.21863564443697683,-0.07101689246086126,0.19694497756037277,0.4698821883278573,-0.12671063640278216,-0.2272193585639491,0.039115312835668756,-0.10309567440962673,-0.43510712317780836,0.07374055777264124,-0.33043122076933157,0.5697100202186843,0.06432302436560008,-0.2865624573054896,-0.0762445839834129,-0.2196743188202869,-0.139405539057763,-0.11903568313545695,0.05566584163607515,-0.19665472733075073,-0.06492840364921323,-0.30715750001814646,0.00768820533885069,0.07374055777264124,0.04621795145042485,-0.24218026068491055,0.12457600698330673,0.13599824013103093,-0.0879839958697757,0.011267433293744439,0.04004172816892106,0.08255766917070573,-0.04817491872724348,0.02089227957713588,0.0,0.012213751278658157,-0.08323623359772465,0.0,-0.008464026342018182,0.038170908313968535
178,0,-0.3937333705422207,-0.4573580125091488,0.35548842755189686,0.04892675227903489,0.03677806488541685,-0.4897166935913806,0.3894492071034154,-0.16531630796504912,0.43928345315821843,-0.10540015578295649,0.30794594928258356,0.07374055777264124,-0.4997117476096651,0.24515146523853917,0.0719892401799507,-0.26650461630292527,0.01723193459672545,-0.18187389744771543,-0.1474138846913287,-0.13506961061901865,0.06598903850619911,-0.1784707062173192,0.023108587221966063,-0.31683632178614185,0.056272444692030285,0.07374055777264125,0.01659385925336574,-0.2526225794103596,0.00766621581435063,0.020057841002564386,0.09347651858013835,0.037800421372571454,-0.008008345633565707,-0.01603392748356173,0.010323196870123952,0.018184021113431533,0.0880369908711793,-0.009678821767995432,0.04858423935317959,0.0,-0.02962409219705912,-0.010442318725449021
179,0,0.43038482950112605,-0.4907877475134286,0.0010652639775517016,-0.2672883111261083,0.03677806488541685,-0.48581786623975703,0.11416395723343523,-0.2194814772390921,-0.2810191994238268,0.11352557468357939,0.27222224387582267,0.07374055777264124,0.00812983291133551,-0.10974625901149399,0.14481829041634708,-0.2602745293248544,0.07661335937102651,-0.1695160673836053,-0.1554222303248944,-0.16396966836295576,0.06598903850619911,-0.1831134350122378,0.01510522441566065,-0.2962688255291568,0.024121109825954994,0.13302929146935105,-0.02572627245671915,-0.20520880790021626,0.07282905023639638,0.006230086978070782,0.05938142477430105,0.012357830064110138,-0.008008345633565707,-0.028900057743937085,0.0,-0.004642728794918597,-0.008003362806305415,0.020567496256985052,-0.03215133486607529,0.059288733696709804,-0.042320131710084884,0.04741377151014337
180,0,0.31539159228586655,-0.30388513817133955,-0.1460928916585941,-0.22003778441039915,-0.12338884778953907,-0.1266383964711627,-0.19553194887025885,-0.258170883863421,0.1191489408987229,-0.011492539819677457,-0.088587180732326,0.07374055777264124,-0.6689922744499986,0.14002271590800683,0.2291466643742912,-0.18156269872387734,0.06966998160509529,-0.18151043185759078,-0.13940553905739883,-0.16372599165348262,0.06598903850619911,-0.1900775282046135,0.023108587221966063,-0.25386636825985265,0.043769147799668735,0.07374055777264125,-0.055350364653778274,-0.18354805216567183,0.08432837395794411,0.07871183060097711,-0.006943377765931222,-0.011994364473985481,0.01601669126749559,0.00024367670947314513,0.0,-0.006964093192375692,0.008003362806305415,0.042402457269304084,0.019648037973713735,-0.059288733696709804,-0.02962409219705912,0.02166075573454441
181,0,0.31539159228586655,-0.027330057681432967,-0.18236426804779723,-0.11826741917657041,0.03677806488541685,-0.1763484452043405,0.3894492071034154,-0.35102545976179295,0.3592498250951643,-0.42802754804943594,-0.1689655178975142,-0.5191467791944568,-0.4573916158995892,0.14919502289657996,0.2233970025135282,-0.21605610711465234,0.042829163077093904,-0.17533151682553777,-0.1394055390573988,-0.18044221392358512,0.06254797288282526,-0.19046442227085633,0.0471186756416102,-0.2706314702508463,-0.013210162324096341,0.014451824075931452,-0.11036653587688891,-0.09598779852863686,-0.005749661860762973,-0.03449340839077499,-0.026840818528001374,0.006178915032053004,0.0,-0.016716222270102492,-0.0034410656233738344,-0.0003868940662428488,0.024010088419644138,-0.016765101990993587,-0.05697931012376507,-0.059288733696709804,-0.05501617122311066,0.08756025363703497
182,0,-0.31707121239871433,0.0805568143778256,0.04459091564456249,-0.43811713848291883,-0.043305391453882,-0.16562666998739797,-0.6428704799089552,-0.06085491007939172,-0.12095194329407902,-0.5582307456426454,0.27936698495718754,0.07374055777264124,0.5159714134323662,-0.2917812746307971,0.05282370064407412,-0.1691025247677392,0.024589842378530385,-0.19132400279085313,-0.08334711962134636,-0.2152879833787503,-0.0510071926885333,-0.19123821040334205,0.031111950028635427,-0.26919116939251386,0.013225379676899745,0.07374055777264125,-0.11036653587688891,-0.03643835931054078,-0.1705733018694541,0.0469535823469131,-0.018239320698563523,-0.015992485965315356,0.05605841943605248,-0.03484576945516518,-0.11355516557135856,-0.000773788132485699,-0.016006725612974775,0.0014403008583323996,0.026435542000996088,0.059288733696709804,0.0,0.05954943921809608
183,0,0.02790849924749993,0.050166146192113605,0.45601195640193776,0.04529209637782967,0.19694497756037277,-0.3323015392694588,-0.02347866770154264,-0.18466101127719162,0.43928345315821843,-0.45164848212607894,-0.047504919514565244,0.07374055777264124,-0.33043122076933157,0.08075550152034014,0.16781693785944257,-0.03325623797764012,-0.005152686260605837,-0.1640640835317892,-0.03529704581885958,-0.22659458269846738,-0.07853571767552887,-0.1869823756746663,0.11914894089981472,-0.2452245631098635,-0.018925955189172373,0.13302929146935108,-0.05535036465378129,-0.021198218467995054,0.11499323721536843,0.13584628679009908,-0.029742528639136217,0.027259919259063924,0.04805007380248678,-0.01130659931971709,-0.027528524986995574,0.004255834728675747,0.0880369908711793,0.023966606282650366,-0.03215133486607212,0.059288733696709804,0.055016171223107646,0.015240140842545727
184,0,0.29622605274999,-0.6913661575390724,-0.18961854332562844,-0.04920895705358863,0.11686152122107392,0.007871147159981906,-0.40199588627273786,-0.17305418928990612,0.039115312835668756,-0.3064661556061475,0.23828472373942675,0.07374055777264124,0.43133115001218436,0.09416118096516622,0.15056795227715364,-0.13612864978625155,-0.0068108063241124565,-0.15097932228743802,-0.0032636632838683967,-0.19126145982434703,-0.0716535864287812,-0.1885299519396377,0.1111455780935093,-0.24557023531586036,0.03769611788052604,0.07374055777264127,-0.042654325140755525,0.05140411915691105,-0.017248985582288923,-0.10287241180861142,-0.0016581200635066295,0.013084761244351182,0.03203338253499118,0.03533312287412034,0.006882131246747669,-0.001547576264971398,-0.008003362806305415,-0.00034567220599684425,0.05662207306969841,-0.059288733696709804,0.012696039513025763,0.07260233762490612
185,0,-0.4512299891498504,-1.2961404544346062,-0.2310715449132589,-0.12190207507777563,0.2770284338960298,-0.15393018793252738,0.04534264476595851,-0.4322732136728794,-0.20098557136077266,0.17747493279351925,0.4043999538808031,0.6666278947397393,-0.33043122076933157,0.4307142912380531,0.12181964297331696,-0.34308910013090144,0.029046040049200493,-0.17206032651444897,0.07681979305360956,-0.17776177011933617,-0.040683995818409355,-0.2140649603116922,0.08713548967386515,-0.1851928233345685,0.09860503559903386,0.13302929146935108,-0.09767049636386618,0.09465507441839567,-0.02874830930383666,-0.20696045034464997,0.03585684637331295,-0.021081004227010924,0.08008345633747796,0.013499689705010864,0.03096959061037185,-0.02553500837205448,-0.024010088419644145,0.06037741198129185,0.060908917718507816,0.059288733696709804,-0.05501617122311066,0.043250955261484605
186,0,-0.41289891007809726,-0.18232246542852612,-0.24143479531018416,-0.04920895705358863,-0.043305391453882,-0.35423244312239655,-0.12671063640278216,-0.36263228174907847,0.519317081224912,-0.09733447097627615,0.18469916562930128,0.07374055777264124,-0.11883056221889209,0.006671483535737976,0.05090714669050824,-0.3171050788321231,-0.03520611241164909,-0.12408286861849463,0.06881144741967968,-0.18068589063305823,-0.05788932393528342,-0.24346890934617513,0.13515566651278949,-0.1770695264935746,0.09467542800429112,0.07374055777264127,-0.17807874661302536,0.1314854147878816,-0.07091249628280873,0.025984021298778394,-0.06425215246084956,0.047977457895954326,-0.008008345633929884,-0.002924120513722073,-0.017205328116874065,-0.029403949034482974,0.04802017683892433,0.00812329684099392,-0.003929607594742745,-0.059288733696709804,-0.08040825024915918,0.036830340369485924
187,0,-0.029588119360347706,0.8327258519740333,0.16791359536781078,-0.24184571981767178,-0.4437226731394509,-0.16806343708212942,-0.09229998016901934,-0.4864383829469223,0.27921619702847067,-0.08754042513961162,0.6098112599696068,0.6666278947397393,0.3466908865920326,-0.3348205612694691,-0.021921903545888143,-0.2485741220733583,0.003448811568829674,-0.1411657513541757,0.004744682349697304,-0.24448045317405692,-0.05444825831190714,-0.26939081178447244,0.1591657549320697,-0.1755140015665731,0.19916726631903264,0.13302929146935108,-0.11036653587688894,0.04103235663906625,-0.07282905023639638,0.06853095675876482,0.03865492398047876,-0.01708288273568105,-0.06406676506998236,-0.06379456254099866,0.0034410656233762812,-0.025921902438297322,0.02401008841928019,0.0015555249270015115,0.10449183831474151,0.059288733696709804,0.06771221073613642,-0.09045305814881535
188,0,0.8136956202190935,0.49690896852198657,0.16894992040750095,-0.33634677324909007,-0.2034723041288379,-0.31475681618710866,-0.47081719874021455,-0.1962678332645211,0.1191489408987229,-0.007459697416363494,0.18827153616996783,1.2595152317068374,-0.2881110890592256,-0.7031239649643284,0.09882099553024327,-0.15314742397024472,-0.015205039145609917,-0.17969310390698817,-0.01928035455172817,-0.2269844654336297,-0.14047489889627013,-0.2724859643144197,0.12715230370612013,-0.16571995572991377,0.18719982500777105,0.25160675886277073,-0.08920647002184498,-0.05379518638122051,0.12074289907613141,0.09542669810311354,-0.01865385071443959,-0.03852735255281249,-0.024025036901425476,0.017495987740427193,-0.086026640584363,-0.0030951525299471984,-0.03201345122594955,0.009794045836659299,-0.011967441311261573,0.11857746739341961,0.021160065855043948,-0.09482754302028676
189,0,0.9478543969702296,-0.37226414158918286,0.558608135331359,-0.07465154836206649,-0.12338884778953907,-0.42343662861369197,0.07975330099969687,-0.3084671124750355,-0.20098557136077266,-0.18778536487958675,0.37403480428507374,0.07374055777264124,-0.03419029879874035,-0.43853818644789205,0.15056795227715364,-0.14129506337782016,0.04054924798977082,-0.160429427630584,-0.03529704581922376,-0.2207463416710232,-0.14391596451964397,-0.281384527838014,0.13515566651242555,-0.19585104968623038,0.19738108104869617,0.2516067588627707,-0.09343848319285257,-0.08667437912486031,0.05174695674691034,0.01185236059242457,0.055754287135380734,0.019263676276404178,-0.01601669126749559,0.0062381237626065065,-0.003441065623373836,-0.008898563523594341,0.008003362806305415,-0.030131093956316614,0.010181256040925107,0.0,-0.004232013171007586,-0.032879192743639804
190,0,-0.29790567286283776,-0.016693323816411313,0.17413154560595182,-0.38359729996479924,0.03677806488541685,-0.13589811143121316,0.07975330099969687,-0.3897148663861219,-0.2810191994238268,-0.33181545071282714,-0.5065545339912985,-1.1120341161615548,-0.542031879319741,0.13437821929966956,0.0892382257622832,-0.11257588194232733,0.0725716917162254,-0.17678537918602402,-0.01928035455172817,-0.22167231316702823,-0.11638743953264838,-0.2945389260902841,0.0951388524801706,-0.22788334077554534,0.15558434572279892,0.1330292914693511,-0.08074244367982682,-0.08723882878569403,-0.06132972651487043,0.028719181435492826,0.03202244372645459,-0.01635595155544001,0.01601669126749559,-0.0009259714960050458,0.027528524986995574,-0.013154398252270088,-0.040016814032254974,-0.03203229108931497,-0.04179673532589724,-0.11857746739341961,0.01269603951302577,-0.0005644496608337268
191,0,0.8520266992908466,0.21883435462279616,-0.7336891891634636,-0.32907746144667965,0.03677806488541685,0.1818563177263258,0.25180658216841306,-0.26977770585070654,0.1191489408987229,-0.06449561140631412,1.0134891310658813,-0.5191467791944568,0.1774103597516991,-0.5239111976491938,0.1429017364627812,-0.08795944071190442,0.017439199604658763,-0.19786638341303492,-0.01928035455172817,-0.18585183687396162,-0.13015170202614862,-0.2864141506991754,0.07112876406052646,-0.1915301471112332,0.27382981061913847,0.1330292914693511,-0.017262246114697982,-0.15454945084027144,0.053663510700498004,0.024616441230422913,-0.055132492111566636,-0.021081004227010924,0.0,0.03582047629306663,-0.013764262493500235,0.008124775391108641,-0.024010088419644138,0.03635319366431218,0.11824546489633955,0.0,0.06348019756512883,-0.06731062205457737
192,0,-0.04875365889622429,0.22643202166921553,1.1358411824393033,-0.32544280554547445,0.2770284338960298,-0.3654415717583031,0.3550385508696526,-0.3084671124750355,0.3592498250951643,-0.3007049521728493,0.5419362196967833,0.07374055777264124,-0.07651043050881622,0.19293987161129408,0.1697334918130302,-0.07337191998276543,0.12656422628413283,-0.18659895011929048,0.01275302798326301,-0.20583332705105212,-0.030360798948287852,-0.3111753709387398,0.11914894089945079,-0.1657775677642536,0.30008673409309805,0.1330292914693511,-0.07651043050881623,-0.1060773362160623,0.026831755350249002,0.014587520729138992,0.10912502667947407,0.011267433293744439,0.03203338253499118,-0.019981490177090513,0.09979090307786079,-0.024761220239564376,0.04802017683892433,0.02575257934697961,0.026256923473959574,0.0,-0.05924818439411824,0.04847211462420912
193,0,-0.37456783100634405,-0.7217568257247844,-0.2549070208261564,-0.34361608505150054,0.03677806488541685,0.19842633397074794,0.42385986333715375,-0.4400110949977364,0.039115312835668756,-0.06046276900300015,-0.1761102589788791,0.07374055777264124,-0.8382728012903321,0.5238484852758437,0.12948585878764582,-0.15056421717445523,0.05547232856132343,-0.2254897682622235,-0.003263663284232582,-0.15276053972703146,0.014373054155581788,-0.33671037931079434,0.07913212686719581,-0.1266589964519457,0.28722620014666667,0.1330292914693511,-0.12729458856091627,-0.061768037840511936,-0.0402476330253844,-0.0771922971916898,-0.07109189772280941,-0.03889081814293302,-0.01601669126749559,0.053072787324020675,0.04473385310386964,-0.02553500837205448,-0.04001681403225497,0.03911857131230788,-0.012860533946431385,0.0,-0.050784158052100056,0.04430929837555035
194,0,-0.16374689611148377,0.10942794915425372,-0.09116766455496786,-0.23821106391646657,0.03677806488541685,-0.3474094952569889,0.11416395723343523,-0.3007292311501785,0.1191489408987229,-0.23963619577953232,0.9331107939006931,-1.704921453128653,-0.7959526695802562,-0.46817179364173794,0.08348856390149843,-0.07048480650512262,0.06531741643838948,-0.24438997894851128,-0.011272008917798287,-0.18828860396872854,0.0659890385061991,-0.3494778834968216,0.08713548967350122,-0.11997600046928418,0.3567088071627933,-0.04483690962077833,-0.2500229705201603,-0.11800133530120235,-0.04599729488614738,0.0800794106693326,0.009845087877066058,-0.018900210686287795,-0.008008345633565707,-0.03552806424169708,0.0516159843506173,-0.01276750418602724,0.008003362806305415,0.006682995982661516,0.06948260701612663,-0.17786620109012943,-0.12272838195924404,-0.05623329746069041
195,0,-0.06791919843210087,-1.1244331791853905,0.463266231679769,-0.32907746144667965,0.11686152122107392,-0.23531820889774605,-0.40199588627273786,-0.22335041790152058,-0.3610528274905204,-0.3225975252194557,-0.18146881478987895,0.07374055777264124,-0.07651043050881622,0.02219384920869054,0.12181964297327338,-0.05331407898020105,0.13475119409769226,-0.26510751758540174,-0.02728870018529388,-0.1964274060652504,0.021255185402329457,-0.32858560391968566,0.07112876406052646,-0.16998324627058167,0.2981219302957251,-0.10412564331748812,-0.22463089149410878,-0.1588533795041386,0.03833107907177495,0.017170727524921568,0.06943377765930278,-0.020717538636890402,-0.01601669126749559,-0.008138802096521866,-0.04473385310386964,0.020892279577135884,-0.016006725612974775,-0.05000724580129749,-0.058586876867068205,-0.059288733696709804,0.025392079026051534,-0.040852044202936255
196,0,-0.08708473796797746,-0.9496868371175725,0.3824328785838649,-0.30726952603940705,-0.283555760464495,-0.2860029644688519,0.14857461346719802,-0.1769231299523346,-0.12095194329407902,-0.5801233186893042,0.2615051322537912,-0.5191467791944568,0.00812983291133551,-0.05682910330820673,0.15440106018428537,-0.13005051614910568,0.19713796148709717,-0.29091357448398353,-0.051313737086355185,-0.18960445819989594,0.048783710389327474,-0.3100146887400113,0.007101861608627333,-0.2182621310418845,0.3058025269581741,-0.16341437701419795,-0.21193485198108605,-0.16520343818853306,0.03258141721101198,-0.07673643716890463,0.06238676738940491,-0.02580605689858184,-0.024025036901061298,0.006822947865354467,0.027528524986998017,0.018570915179674387,-0.0640269024518991,-0.04827888477130281,0.007680596662448991,-0.059288733696709804,0.01269603951302276,-0.00635005868439447
197,0,0.9095233178984764,0.19300228666493577,-0.1388386163807629,-0.21640312850919394,0.2770284338960298,-0.15831636870311494,-0.02347866770154264,-0.4129285103606929,0.1191489408987229,-0.37041551371613973,0.14004453387087396,0.07374055777264124,-0.4573916158995892,-0.010967568365366132,0.24831220391016778,-0.19402287268001542,0.1664627403122398,-0.28836931535313576,0.020761373617192897,-0.1886297513619945,0.05566584163607515,-0.3026637014813883,-0.008904864004347444,-0.24654963989953732,0.2588258543483008,-0.22270311071090773,-0.29234310223024823,-0.1328181388981228,0.09391114372588241,-0.06397235653090974,-0.03067522117485737,0.002544259130847784,0.07207511070354808,0.0009747068379014484,0.006882131246747671,0.007350987258622943,-0.016006725612974775,-0.02828750885765281,-0.04697667260987329,-0.059288733696709804,-0.08040825024916218,0.0323852992904103
198,0,1.6378138202624402,-0.030369124500000712,-0.055932613205478446,-0.22003778441039915,0.2770284338960298,-0.49848905513255565,0.3894492071034154,-0.2078746552518066,0.3592498250951643,-0.03741795526965025,1.0902950976903711,1.2595152317068374,-0.880592933000408,-0.46464398326152717,0.33072402391450245,-0.2467506819822142,0.14397448695094187,-0.27673841646926667,0.06881144741967968,-0.2070029752565392,0.14169248222043812,-0.3038243836801169,0.015105224415296695,-0.24954546568486596,0.34902821050034116,-0.22270311071090773,-0.35159128662436645,-0.10897014072784268,0.08241182000433467,-0.052727809302198725,-0.02248825336129794,0.011630898883869093,0.04805007380248677,-0.0183732238945447,0.086026640584363,-0.0011606821987285494,0.024010088419644138,-0.0029958257853286755,0.09020235615204034,0.0,-0.05924818439411823,0.023847998170280122
199,0,-0.470395528685727,0.18996321984636805,0.4383944307271813,-0.21276847260798873,0.19694497756037277,-0.18804492725921107,-0.22994260510402165,-0.2156125365766636,-0.040918315231024883,-0.3312393303694816,0.3436696546893127,0.6666278947397393,-1.0921935915508474,-0.4364215002197656,0.1888990313489068,-0.1905279458386591,0.1319531164905241,-0.29055010889385885,0.10084482995467085,-0.18346380512109112,0.11072289161006629,-0.2945389260902797,0.031111950028271468,-0.26389086223385544,0.34599169554076503,-0.16341437701419795,-0.45739161589957716,-0.10875847210503002,-0.14182499256559566,0.05622273614355509,-0.012021370460417768,-0.013811692424592226,0.03203338253499118,0.02353917013544809,-0.03096959061037185,0.00928545758983719,0.016006725612974778,-0.014345396548989486,-0.003036514959576103,0.059288733696709804,-0.1058003292752107,0.0002116686228126441
200,0,-0.3937333705422207,0.7582687149190545,0.4808837573545255,-0.22367244031160438,0.03677806488541685,-0.21728613239643185,-0.12671063640278216,-0.4129285103606929,0.519317081224912,-0.3035855538894722,0.3258078019859481,-0.5191467791944568,-0.33043122076933157,0.18870649915504112,0.17931626158096853,-0.1130317419651125,0.16262833766538148,-0.2745576229285394,0.10084482995467085,-0.19160260721761296,0.09007649786981839,-0.29686029048773677,0.11114557809314536,-0.26106787255152,0.4292279291384897,-0.10412564331748815,-0.43623155004453623,-0.10332564411949288,-0.009582769767938292,0.07749620387354658,0.03067522117485737,0.015992485965319485,0.0,-0.00813880209652187,-0.020646393740247904,-0.0023213643974570987,0.08003362806487388,0.0028229896823354916,0.08323623359772465,0.0592887336967098,0.02116006585504094,0.005432827985537156
201,0,-0.872871858939571,-0.6199480873026614,0.46430255671945914,-0.0419396452511782,-0.043305391453882,-0.0910615968874983,-0.1611212926365205,-0.11502007935343468,0.039115312835668756,-0.203916734492895,0.35795913685204245,0.07374055777264124,0.26205062317185085,-1.3120240365901403,0.0068264057579267455,-0.19690998615765826,0.28242751225367374,-0.24584384130898926,0.09283648432074097,-0.21889439867899538,0.04878371038932503,-0.2813845278380096,0.10314221528683994,-0.275009984860178,0.36367492971710585,-0.04483690962077834,-0.427767523702521,-0.18213692801358752,-0.17248985582304174,-0.08387824419254575,0.11979917458829228,0.028713781619550145,-0.008008345633929884,-0.027291791461382407,-0.04129278748049335,0.015475762649727188,-0.008003362806305415,-0.013942112308658088,-0.06555299942138389,0.059288733696709804,0.008464026342015174,-0.07881128389409466
202,0,-0.31707121239871433,-0.024290990862865226,-0.15127451685704496,-0.41267454717444096,-0.043305391453882,-0.287952378144708,-0.29876391757149834,-0.4593557983098789,0.039115312835668756,-0.15552262565291786,0.45441314145026196,0.07374055777264124,0.3466908865920326,0.09133893266099759,-0.02000534959232226,-0.22198228741086634,0.1537159423240389,-0.2545670154718859,0.06080310178574979,-0.2111454793176359,-0.016596536454790062,-0.29647339642149395,0.07112876406089039,-0.26049175220818493,0.3549226218924537,-0.04483690962077834,-0.3854473919924361,-0.19229702190861717,-0.026831755350249002,-0.025072301253208074,-0.12871156992963484,-0.008723174162896651,-0.03203338253499118,0.0077489193613595134,-0.0653802468441151,-0.015088868583484339,-0.03201345122594955,0.014518232651993146,-0.008752307824652134,0.0,0.042320131710084884,-0.01016009389502965
